Timestamp,Humidity,Temperature
20240722062616,54.80,20.80
20240722062626,54.80,20.80
20240722062636,54.80,20.70
20240722062646,54.80,20.80
20240722062656,54.80,20.80
20240722062706,54.80,20.80
20240722062716,54.80,20.80
20240722062726,54.80,20.80
20240722062736,54.80,20.80
20240722062746,54.80,20.80
20240722062756,54.80,20.80
20240722062806,54.80,20.80
20240722062816,54.80,20.80
20240722062826,54.80,20.80
20240722062836,54.80,20.80
20240722062846,54.80,20.80
20240722062856,54.80,20.80
20240722062906,54.80,20.80
20240722062916,54.80,20.80
20240722062926,54.80,20.80
20240722062936,54.80,20.80
20240722062946,54.80,20.80
20240722062956,54.70,20.80
20240722063006,54.80,20.80
20240722063016,54.80,20.80
20240722063026,54.80,20.80
20240722063036,54.80,20.80
20240722063046,54.80,20.80
20240722063056,54.80,20.80
20240722063106,54.80,20.80
20240722063116,54.80,20.80
20240722063126,54.80,20.80
20240722063136,54.80,20.80
20240722063147,54.80,20.80
20240722063157,54.80,20.80
20240722063207,54.80,20.80
20240722063217,54.80,20.80
20240722063227,54.80,20.80
20240722063237,54.70,20.80
20240722063247,54.70,20.80
20240722063257,54.80,20.80
20240722063307,54.80,20.80
20240722063317,54.80,20.80
20240722063327,54.80,20.80
20240722063337,54.80,20.80
20240722063347,54.80,20.80
20240722063357,54.80,20.80
20240722063407,54.80,20.80
20240722063417,54.80,20.80
20240722063427,54.80,20.80
20240722063437,54.80,20.80
20240722063447,54.80,20.80
20240722063457,54.80,20.80
20240722063507,54.80,20.80
20240722063517,54.80,20.80
20240722063527,54.80,20.80
20240722063537,54.80,20.80
20240722063547,54.80,20.90
20240722063557,54.80,20.90
20240722063607,54.80,20.80
20240722063617,54.80,20.90
20240722063627,54.80,20.90
20240722063637,54.80,20.90
20240722063647,54.70,20.90
20240722063657,54.70,20.90
20240722063707,54.70,20.90
20240722063717,54.70,20.80
20240722063727,54.70,20.90
20240722063737,54.70,20.90
20240722063747,54.80,20.80
20240722063757,54.70,20.80
20240722063807,54.70,20.80
20240722063817,54.80,20.80
20240722063827,54.80,20.80
20240722063837,54.80,20.80
20240722063847,54.80,20.90
20240722063857,54.80,20.80
20240722063907,54.70,20.90
20240722063917,54.80,20.90
20240722063927,54.70,20.80
20240722063937,54.70,20.80
20240722063947,54.80,20.90
20240722063957,54.80,20.90
20240722064007,54.80,20.90
20240722064017,54.80,20.90
20240722064027,54.80,20.90
20240722064037,54.80,20.90
20240722064047,54.80,20.90
20240722064057,54.90,20.90
20240722064107,54.80,20.90
20240722064117,54.80,20.90
20240722064127,54.80,20.90
20240722064137,54.90,20.90
20240722064147,54.80,20.90
20240722064157,54.80,20.90
20240722064207,54.80,20.90
20240722064217,54.80,20.90
20240722064227,54.80,20.90
20240722064237,54.80,20.90
20240722064247,54.80,20.90
20240722064257,54.70,20.90
20240722064307,54.70,20.90
20240722064317,54.70,20.90
20240722064327,54.70,20.90
20240722064337,54.70,20.90
20240722064347,54.70,20.90
20240722064357,54.70,20.90
20240722064407,54.70,20.90
20240722064417,54.70,20.90
20240722064427,54.70,20.90
20240722064437,54.70,20.90
20240722064447,54.70,20.90
20240722064457,54.70,20.90
20240722064507,54.70,20.90
20240722064517,54.70,20.90
20240722064527,54.80,20.90
20240722064537,54.80,20.90
20240722064547,54.70,20.90
20240722064557,54.80,20.90
20240722064607,54.80,20.90
20240722064617,54.70,20.90
20240722064627,54.70,20.90
20240722064637,54.80,20.90
20240722064647,54.80,20.90
20240722064657,54.80,20.90
20240722064707,54.80,20.90
20240722064717,54.80,20.90
20240722064727,54.70,20.90
20240722064737,54.80,20.90
20240722064747,54.70,20.90
20240722064757,54.70,20.90
20240722064807,54.80,20.90
20240722064817,54.80,20.90
20240722064827,54.80,20.90
20240722064837,54.70,20.90
20240722064847,54.70,20.90
20240722064857,54.70,21.00
20240722064907,54.70,20.90
20240722064917,54.70,20.90
20240722064927,54.70,20.90
20240722064937,54.70,20.90
20240722064947,54.70,21.00
20240722064957,54.70,21.00
20240722065007,54.70,21.00
20240722065017,54.70,21.00
20240722065027,54.70,21.00
20240722065037,54.70,20.90
20240722065047,54.70,21.00
20240722065057,54.70,21.00
20240722065107,54.70,21.00
20240722065117,54.70,21.00
20240722065127,54.70,21.00
20240722065137,54.70,21.00
20240722065147,54.70,21.00
20240722065157,54.70,21.00
20240722065207,54.70,21.00
20240722065217,54.60,21.00
20240722065227,54.60,21.00
20240722065237,54.60,21.00
20240722065247,54.60,21.00
20240722065257,54.60,21.00
20240722065307,54.70,21.00
20240722065317,54.70,21.00
20240722065327,54.70,21.00
20240722065337,54.70,21.00
20240722065347,54.70,21.00
20240722065357,54.70,21.00
20240722065408,54.70,21.00
20240722065418,54.60,21.00
20240722065428,54.60,21.00
20240722065438,54.60,21.00
20240722065448,54.60,21.00
20240722065458,54.60,21.00
20240722065508,54.60,21.00
20240722065518,54.60,21.00
20240722065528,54.60,21.00
20240722065538,54.60,21.00
20240722065548,54.60,21.00
20240722065558,54.60,21.00
20240722065608,54.60,21.00
20240722065618,54.60,21.00
20240722065628,54.60,21.00
20240722065638,54.60,21.00
20240722065648,54.70,21.00
20240722065658,54.70,21.00
20240722065708,54.70,21.00
20240722065718,54.60,21.00
20240722065728,54.70,21.00
20240722065738,54.70,21.00
20240722065748,54.70,21.00
20240722065758,54.70,21.00
20240722065808,54.60,21.00
20240722065818,54.70,21.00
20240722065828,54.70,21.00
20240722065838,54.70,21.00
20240722065848,54.60,21.00
20240722065858,54.60,21.00
20240722065908,54.70,21.00
20240722065918,54.60,21.00
20240722065928,54.70,21.00
20240722065938,54.70,21.00
20240722065948,54.70,21.00
20240722065958,54.70,21.00
20240722070008,54.70,21.00
20240722070018,54.70,21.00
20240722070028,54.60,21.00
20240722070038,54.60,21.00
20240722070048,54.60,21.00
20240722070058,54.60,21.00
20240722070108,54.60,21.00
20240722070118,54.60,21.00
20240722070128,54.60,21.00
20240722070138,54.60,21.00
20240722070148,54.60,21.00
20240722070158,54.60,21.00
20240722070208,54.60,21.00
20240722070218,54.50,21.00
20240722070228,54.60,21.00
20240722070238,54.60,21.00
20240722070248,54.60,21.00
20240722070258,54.70,21.00
20240722070308,54.60,21.00
20240722070318,54.60,21.00
20240722070328,54.60,21.00
20240722070338,54.70,21.00
20240722070348,54.70,21.00
20240722070358,54.70,21.00
20240722070408,54.70,21.00
20240722070418,54.60,21.00
20240722070428,54.60,21.00
20240722070438,54.60,21.00
20240722070448,54.60,21.00
20240722070458,54.60,21.00
20240722070508,54.60,21.00
20240722070518,54.60,21.00
20240722070528,54.60,21.00
20240722070538,54.70,21.00
20240722070548,54.70,21.00
20240722070558,54.70,21.00
20240722070608,54.70,21.00
20240722070618,54.70,21.00
20240722070628,54.70,21.00
20240722070638,54.70,21.00
20240722070648,54.70,21.00
20240722070658,54.70,21.00
20240722070708,54.70,21.00
20240722070718,54.70,21.00
20240722070728,54.70,21.00
20240722070738,54.70,21.00
20240722070748,54.70,21.00
20240722070758,54.70,21.00
20240722070808,54.80,21.00
20240722070818,54.80,21.00
20240722070828,54.70,21.00
20240722070838,54.70,21.00
20240722070848,54.80,21.00
20240722070858,54.80,21.00
20240722070908,54.80,21.00
20240722070918,54.70,21.00
20240722070928,54.70,21.00
20240722070938,54.70,21.00
20240722070948,54.70,21.00
20240722070958,54.70,21.00
20240722071008,54.70,21.00
20240722071018,54.70,21.00
20240722071028,54.70,21.00
20240722071038,54.80,21.00
20240722071048,54.80,21.00
20240722071058,54.70,21.00
20240722071108,54.70,21.00
20240722071118,54.70,21.00
20240722071128,54.70,21.00
20240722071138,54.70,21.00
20240722071148,54.70,20.90
20240722071158,54.70,20.90
20240722071208,54.80,20.90
20240722071218,54.80,20.90
20240722071228,54.80,20.90
20240722071238,54.70,20.90
20240722071248,54.70,20.90
20240722071258,54.70,20.90
20240722071308,54.70,20.90
20240722071318,54.70,20.90
20240722071328,54.70,20.90
20240722071338,54.80,20.90
20240722071348,54.80,20.90
20240722071358,54.80,20.90
20240722071408,54.80,20.90
20240722071418,54.80,20.90
20240722071428,54.80,20.90
20240722071438,54.70,20.90
20240722071448,54.70,20.90
20240722071458,54.80,20.90
20240722071508,54.80,20.90
20240722071518,54.80,20.90
20240722071528,54.70,20.90
20240722071538,54.70,20.90
20240722071548,54.80,20.90
20240722071558,54.80,20.90
20240722071608,54.70,20.90
20240722071619,54.70,20.90
20240722071629,54.70,20.90
20240722071639,54.70,20.90
20240722071649,54.70,20.90
20240722071659,54.70,20.90
20240722071709,54.70,20.90
20240722071719,54.70,20.90
20240722071729,54.70,20.90
20240722071739,54.70,20.90
20240722071749,54.70,20.90
20240722071759,54.70,20.90
20240722071809,54.70,20.90
20240722071819,54.70,20.90
20240722071829,54.70,20.90
20240722071839,54.70,20.90
20240722071849,54.70,20.90
20240722071859,54.70,20.90
20240722071909,54.70,20.90
20240722071919,54.70,20.90
20240722071929,54.70,20.90
20240722071939,54.70,20.90
20240722071949,54.70,20.90
20240722071959,54.70,20.90
20240722072009,54.70,20.90
20240722072019,54.70,20.90
20240722072029,54.70,20.90
20240722072039,54.60,20.90
20240722072049,54.60,20.90
20240722072059,54.60,20.90
20240722072109,54.60,20.90
20240722072119,54.60,20.90
20240722072129,54.70,20.90
20240722072139,54.70,20.90
20240722072149,54.70,20.90
20240722072159,54.70,20.90
20240722072209,54.70,20.90
20240722072219,54.70,20.90
20240722072229,54.70,20.90
20240722072239,54.70,20.90
20240722072249,54.70,20.90
20240722072259,54.70,20.90
20240722072309,54.70,20.80
20240722072319,54.70,20.90
20240722072329,54.70,20.80
20240722072339,54.70,20.80
20240722072349,54.70,20.80
20240722072359,54.70,20.80
20240722072409,54.70,20.80
20240722072419,54.70,20.80
20240722072429,54.70,20.80
20240722072439,54.70,20.80
20240722072449,54.70,20.80
20240722072459,54.70,20.80
20240722072509,54.70,20.80
20240722072519,54.70,20.80
20240722072529,54.70,20.80
20240722072539,54.70,20.80
20240722072549,54.70,20.80
20240722072559,54.70,20.80
20240722072609,54.70,20.80
20240722072619,54.70,20.80
20240722072629,54.70,20.80
20240722072639,54.70,20.80
20240722072649,54.70,20.80
20240722072659,54.70,20.80
20240722072709,54.70,20.80
20240722072719,54.70,20.80
20240722072729,54.70,20.80
20240722072739,54.70,20.80
20240722072749,54.80,20.80
20240722072759,54.70,20.80
20240722072809,54.80,20.80
20240722072819,54.70,20.80
20240722072829,54.70,20.80
20240722072839,54.80,20.80
20240722072849,54.80,20.80
20240722072859,54.80,20.80
20240722072909,54.80,20.80
20240722072919,54.80,20.80
20240722072929,54.80,20.80
20240722072939,54.80,20.80
20240722072949,54.80,20.80
20240722072959,54.80,20.80
20240722073009,54.80,20.70
20240722073019,54.80,20.80
20240722073029,54.80,20.80
20240722073039,54.80,20.80
20240722073049,54.80,20.80
20240722073059,54.80,20.80
20240722073109,54.80,20.80
20240722073119,54.80,20.80
20240722073129,54.80,20.80
20240722073139,54.80,20.80
20240722073149,54.80,20.70
20240722073159,54.80,20.80
20240722073209,54.80,20.70
20240722073219,54.80,20.80
20240722073229,54.80,20.80
20240722073239,54.70,20.70
20240722073249,54.80,20.80
20240722073259,54.80,20.80
20240722073309,54.70,20.80
20240722073319,54.70,20.80
20240722073329,54.70,20.80
20240722073339,54.70,20.80
20240722073349,54.80,20.80
20240722073359,54.70,20.80
20240722073409,54.70,20.80
20240722073419,54.80,20.80
20240722073429,54.70,20.80
20240722073439,54.70,20.80
20240722073449,54.70,20.80
20240722073459,54.70,20.80
20240722073509,54.70,20.80
20240722073519,54.70,20.80
20240722073529,54.70,20.80
20240722073539,54.70,20.80
20240722073549,54.70,20.80
20240722073559,54.70,20.80
20240722073609,54.70,20.80
20240722073619,54.70,20.80
20240722073629,54.70,20.80
20240722073639,54.70,20.80
20240722073649,54.70,20.80
20240722073659,54.70,20.80
20240722073709,54.70,20.80
20240722073719,54.70,20.80
20240722073729,54.70,20.80
20240722073739,54.70,20.80
20240722073749,54.70,20.80
20240722073759,54.70,20.80
20240722073809,54.70,20.80
20240722073819,54.70,20.80
20240722073829,54.70,20.80
20240722073839,54.70,20.80
20240722073850,54.60,20.80
20240722073900,54.60,20.80
20240722073910,54.70,20.80
20240722073920,54.70,20.80
20240722073930,54.70,20.80
20240722073940,54.70,20.80
20240722073950,54.70,20.80
20240722074000,54.60,20.80
20240722074010,54.60,20.80
20240722074020,54.60,20.80
20240722074030,54.60,20.80
20240722074040,54.60,20.80
20240722074050,54.60,20.80
20240722074100,54.60,20.80
20240722074110,54.50,20.90
20240722074120,54.50,20.90
20240722074130,54.60,20.80
20240722074140,54.60,20.90
20240722074150,54.60,20.90
20240722074200,54.50,20.90
20240722074210,54.60,20.90
20240722074220,54.50,20.90
20240722074230,54.50,20.90
20240722074240,54.50,20.90
20240722074250,54.50,20.90
20240722074300,54.50,20.90
20240722074310,54.50,20.90
20240722074320,54.60,20.90
20240722074330,54.50,20.90
20240722074340,54.50,20.90
20240722074350,54.50,20.90
20240722074400,54.40,20.90
20240722074410,54.50,20.90
20240722074420,54.50,20.90
20240722074430,54.50,20.90
20240722074440,54.50,20.90
20240722074450,54.50,20.90
20240722074500,54.50,20.90
20240722074510,54.50,20.90
20240722074520,54.50,20.90
20240722074530,54.50,20.90
20240722074540,54.50,20.90
20240722074550,54.50,20.90
20240722074600,54.50,20.90
20240722074610,54.50,21.00
20240722074620,54.50,20.90
20240722074630,54.50,21.00
20240722074640,54.40,21.00
20240722074650,54.40,21.00
20240722074700,54.40,21.00
20240722074710,54.40,21.00
20240722074720,54.40,21.00
20240722074730,54.40,21.00
20240722074740,54.40,21.00
20240722074750,54.40,21.00
20240722074800,54.50,21.00
20240722074810,54.50,21.00
20240722074820,54.40,21.00
20240722074830,54.40,21.00
20240722074840,54.40,21.00
20240722074850,54.40,21.00
20240722074900,54.50,21.00
20240722074910,54.40,21.00
20240722074920,54.40,21.00
20240722074930,54.40,21.00
20240722074940,54.40,21.00
20240722074950,54.40,21.00
20240722075000,54.50,21.00
20240722075010,54.40,21.00
20240722075020,54.40,21.00
20240722075030,54.40,21.00
20240722075040,54.40,21.10
20240722075050,54.30,21.10
20240722075100,54.40,21.00
20240722075110,54.40,21.10
20240722075120,54.40,21.00
20240722075130,54.40,21.10
20240722075140,54.40,21.10
20240722075150,54.40,21.00
20240722075200,54.40,21.00
20240722075210,54.30,21.10
20240722075220,54.30,21.10
20240722075230,54.30,21.10
20240722075240,54.30,21.10
20240722075250,54.40,21.10
20240722075300,54.30,21.10
20240722075310,54.30,21.10
20240722075320,54.30,21.10
20240722075330,54.30,21.10
20240722075340,54.30,21.10
20240722075350,54.30,21.10
20240722075400,54.30,21.10
20240722075410,54.30,21.10
20240722075420,54.30,21.10
20240722075430,54.30,21.10
20240722075440,54.30,21.10
20240722075450,54.30,21.10
20240722075500,54.30,21.10
20240722075510,54.30,21.10
20240722075520,54.30,21.10
20240722075530,54.30,21.10
20240722075540,54.30,21.10
20240722075550,54.30,21.10
20240722075600,54.20,21.10
20240722075610,54.30,21.10
20240722075620,54.30,21.10
20240722075630,54.30,21.10
20240722075640,54.30,21.10
20240722075650,54.30,21.10
20240722075700,54.30,21.10
20240722075710,54.30,21.00
20240722075720,54.30,21.10
20240722075730,54.30,21.10
20240722075740,54.30,21.10
20240722075750,54.30,21.10
20240722075800,54.30,21.10
20240722075810,54.20,21.10
20240722075820,54.20,21.10
20240722075830,54.20,21.10
20240722075840,54.30,21.10
20240722075850,54.30,21.10
20240722075900,54.30,21.10
20240722075910,54.20,21.10
20240722075920,54.20,21.10
20240722075930,54.20,21.10
20240722075940,54.20,21.10
20240722075950,54.20,21.10
20240722080000,54.20,21.10
20240722080010,54.20,21.10
20240722080020,54.10,21.10
20240722080030,54.10,21.10
20240722080040,54.00,21.10
20240722080050,54.10,21.10
20240722080100,54.10,21.10
20240722080110,54.20,21.10
20240722080121,54.20,21.10
20240722080131,54.10,21.10
20240722080141,54.20,21.10
20240722080151,54.20,21.10
20240722080201,54.20,21.10
20240722080211,54.10,21.10
20240722080221,54.10,21.10
20240722080231,54.10,21.10
20240722080241,54.10,21.10
20240722080251,54.10,21.10
20240722080301,54.00,21.10
20240722080311,54.10,21.10
20240722080321,54.10,21.10
20240722080331,54.10,21.10
20240722080341,54.10,21.10
20240722080351,54.10,21.10
20240722080401,54.10,21.10
20240722080411,54.10,21.10
20240722080421,54.10,21.10
20240722080431,54.10,21.10
20240722080441,54.10,21.10
20240722080451,54.00,21.10
20240722080501,54.00,21.10
20240722080511,54.00,21.10
20240722080521,54.00,21.10
20240722080531,54.00,21.10
20240722080541,54.10,21.10
20240722080551,54.10,21.10
20240722080601,54.10,21.10
20240722080611,54.10,21.10
20240722080621,54.10,21.10
20240722080631,54.20,21.10
20240722080641,54.20,21.10
20240722080651,54.20,21.10
20240722080701,54.10,21.10
20240722080711,54.10,21.10
20240722080721,54.00,21.10
20240722080731,54.10,21.10
20240722080741,54.10,21.10
20240722080751,54.00,21.10
20240722080801,54.00,21.10
20240722080811,54.00,21.10
20240722080821,54.00,21.10
20240722080831,54.00,21.10
20240722080841,54.00,21.10
20240722080851,54.00,21.00
20240722080901,53.90,21.10
20240722080911,53.90,21.10
20240722080921,53.90,21.10
20240722080931,53.90,21.10
20240722080941,54.00,21.10
20240722080951,54.00,21.10
20240722081001,54.00,21.00
20240722081011,54.00,21.00
20240722081021,54.00,21.10
20240722081031,54.00,21.00
20240722081041,54.00,21.00
20240722081051,53.90,21.00
20240722081101,53.90,21.00
20240722081111,53.90,21.10
20240722081121,53.90,21.00
20240722081131,54.00,21.00
20240722081141,54.00,21.00
20240722081151,54.00,21.00
20240722081201,54.00,21.00
20240722081211,54.00,21.00
20240722081221,54.00,21.00
20240722081231,54.00,21.00
20240722081241,54.00,21.00
20240722081251,54.00,21.00
20240722081301,54.00,21.00
20240722081311,54.00,21.00
20240722081321,54.00,21.00
20240722081331,53.90,21.00
20240722081341,54.00,21.00
20240722081351,53.90,21.00
20240722081401,54.00,21.00
20240722081411,54.00,21.00
20240722081421,54.00,21.00
20240722081431,54.00,21.00
20240722081441,54.00,21.00
20240722081451,54.00,21.00
20240722081501,54.00,21.00
20240722081511,54.00,21.00
20240722081521,54.00,21.00
20240722081531,54.00,21.00
20240722081541,54.00,21.00
20240722081551,54.00,21.00
20240722081601,54.00,21.00
20240722081611,54.00,21.10
20240722081621,54.00,21.10
20240722081631,54.00,21.00
20240722081641,54.00,21.00
20240722081651,54.00,21.10
20240722081701,54.00,21.10
20240722081711,54.00,21.10
20240722081721,54.00,21.10
20240722081731,54.00,21.10
20240722081741,54.00,21.10
20240722081751,54.00,21.10
20240722081801,54.00,21.10
20240722081811,54.00,21.10
20240722081821,54.00,21.10
20240722081831,54.00,21.10
20240722081841,54.00,21.10
20240722081851,54.10,21.10
20240722081901,54.10,21.00
20240722081911,54.10,21.10
20240722081921,54.10,21.00
20240722081931,54.10,21.10
20240722081941,54.10,21.00
20240722081951,54.10,21.10
20240722082001,54.10,21.10
20240722082011,54.10,21.10
20240722082021,54.10,21.10
20240722082031,54.10,21.10
20240722082041,54.10,21.10
20240722082051,54.10,21.10
20240722082101,54.10,21.10
20240722082111,54.10,21.10
20240722082121,54.10,21.10
20240722082131,54.50,21.10
20240722082141,54.30,21.10
20240722082151,54.20,21.10
20240722082201,54.30,21.10
20240722082211,54.30,21.10
20240722082221,54.30,21.10
20240722082231,54.20,21.10
20240722082241,54.20,21.10
20240722082251,54.40,21.10
